,101_1_222_l_ho,101_2_222_l_ho,101_3_222_l_ho,101_4_222_l_ho,101_5_222_l_ho,101_6_222_l_ho,101_7_222_l_ho,101_8_222_l_ho,101_9_222_l_ho,101_10_222_l_ho,101_11_222_l_ho,101_12_222_l_ho,101_13_222_l_ho,101_14_222_l_ho,101_15_222_l_ho,101_16_222_l_ho,101_17_222_l_ho,101_18_222_l_ho,101_19_222_l_ho,101_20_222_l_ho,101_21_222_l_ho,101_22_222_l_ho,101_23_222_l_ho,101_24_222_l_ho,101_25_222_l_ho,101_26_222_l_ho,101_27_222_l_ho,101_28_222_l_ho,101_29_222_l_ho,101_30_222_l_ho,101_31_222_l_ho,101_32_222_l_ho,101_33_222_l_ho,101_34_222_l_ho,101_35_222_l_ho,101_36_222_l_ho,101_37_222_l_ho,101_38_222_l_ho,101_39_222_l_ho,101_40_222_l_ho,101_41_222_l_ho,101_42_222_l_ho,101_43_222_l_ho,101_44_222_l_ho,101_45_222_l_ho,101_46_222_l_ho,101_47_222_l_ho,101_48_222_l_ho,101_49_222_l_ho,101_50_222_l_ho,101_51_222_l_ho,101_52_222_l_ho,101_53_222_l_ho,101_54_222_l_ho,101_55_222_l_ho,101_56_222_l_ho,101_57_222_l_ho,101_58_222_l_ho,101_59_222_l_ho,101_60_222_l_ho,101_61_222_l_ho,101_62_222_l_ho,101_63_222_l_ho,101_64_222_l_ho,101_65_222_l_ho,101_66_222_l_ho,101_67_222_l_ho,101_68_222_l_ho,101_69_222_l_ho,101_70_222_l_ho,101_71_222_l_ho,101_72_222_l_ho,101_73_222_l_ho,101_74_222_l_ho,101_75_222_l_ho,101_76_222_l_ho,101_77_222_l_ho,101_78_222_l_ho,101_79_222_l_ho,101_80_222_l_ho,101_81_222_l_ho,101_82_222_l_ho,101_83_222_l_ho,101_84_222_l_ho,101_85_222_l_ho,101_86_222_l_ho,101_87_222_l_ho,101_88_222_l_ho,101_89_222_l_ho,101_90_222_l_ho,101_91_222_l_ho,101_92_222_l_ho,101_93_222_l_ho,101_94_222_l_ho,101_95_222_l_ho,101_96_222_l_ho,101_97_222_l_ho,101_98_222_l_ho,101_99_222_l_ho,101_100_222_l_ho,101_101_222_l_ho
54,6.73019055777574,10.0516672908519,3.56126539324768,5.36058321471549,10.8472941217314,6.46309069839826,7.11098132152798,5.46706271464817,4.84285821045995,9.3874249664132,5.28621824580631,4.44733118398308,6.85245874256002,5.78744655368413,5.65452226655541,2.36645403987219,10.1298087897285,5.92857860887255,9.24859910253374,9.17930860481404,7.46298376289468,5.75760269020311,4.47108155626756,4.52404049469469,4.08150406196834,6.52999290139019,6.79630529872092,6.99737343117881,8.6813236802683,5.93877580161466,6.60248201438065,6.43228634494549,3.78862903452172,5.73004322192566,8.72304732767564,6.45503798014192,8.31425255151949,3.73794570385964,4.05593709694965,7.56843968851825,4.85439783086761,9.51106835081951,8.37716571185872,9.59961056255312,2.92232968549929,8.0526305615813,5.8272748507074,12.1960891812168,5.51466966042769,5.2605956992721,7.38980528170066,6.3647861061324,0.260513056334418,4.09859724788974,5.69649243715627,7.86136051350158,6.29105523032345,6.5087942849977,7.27894309735512,3.58031533622791,3.12351557506541,5.3455977577866,2.81470743876173,2.45137487878671,4.86055933746925,8.25821752112168,3.46904392339631,3.60114277902425,8.33289815907818,8.40553678035482,6.45612573637289,3.09554849828863,5.47434365727646,6.02358925770613,2.95456694179397,6.93195750668851,2.02684274603061,5.17121977571386,4.01176222035197,7.51693103929518,6.26612619318655,12.4241395699147,5.0636792152876,3.11356561309529,3.87381586065747,5.72522462434421,5.91284485566945,5.83631296952635,1.13000610546177,2.47879740458029,2.11586128210218,6.0883896673043,6.5048157893385,7.94292874186173,5.29589183846488,3.92996680160981,5.32907672253053,3.93104832327064,5.27069462171555,6.73912162111591,7.82397566698436
55,5.88532480951609,10.5041211801407,3.72250567868321,5.4555161158112,9.89212858961072,5.54095732622521,7.5538439023221,5.32921686118172,4.9820802211359,9.23204635926128,6.60539831283399,3.81016916020126,7.31415037419096,5.19466050339704,4.90890364718111,2.54381545009302,10.143065566495,5.8475095485872,10.1160305546194,9.08050965507796,7.12534637441328,6.01126045224749,3.84017573959032,4.66295950402148,4.07844211533022,5.53456064550879,6.72898815100579,6.90988483193209,8.76332068040383,6.42138447236494,6.11875748029487,6.25144813350278,3.27434997156295,5.86184282534173,8.58958329814937,5.52144756629535,8.28065449399347,3.62659654811617,4.36557565920188,7.71857334499085,4.65408426543636,9.22988445536509,8.09144792581449,9.34221623567021,2.77857343651951,7.71000892799754,7.1624141547172,12.2832600671824,6.10789782171833,5.42754573997966,7.16216565412726,6.24382387832766,0.179908485628864,4.7383317238198,5.09486786895073,8.23752993296578,6.69931788545894,6.04868214170327,7.64140120544876,3.76136647872349,3.56049862747443,5.7671627138255,2.9909399734591,2.60998406939935,4.92487502661896,8.27473794366471,4.29697616701633,3.54965106634507,7.71606411136753,8.54452919392352,7.26260069992026,3.62216310721724,5.02448107510552,5.4689770543295,3.8528679075802,7.45208786221357,1.56525449164767,5.11895493628059,4.40411411288199,7.39568360385319,6.2850554829552,12.4532444862779,4.50787201509063,3.09179792051115,4.04244751291966,5.44305180378085,6.20213431809044,5.65094542452968,1.53703979152732,2.03092205019398,2.04005664788234,5.16682644353448,6.23230808834914,7.830301871823,4.83100769892962,4.35930435286405,4.98391777750014,4.60581583672661,6.02030927437147,6.28090547243347,7.6564716679066
56,5.7482938588315,10.7359429031391,4.42450590435421,6.12722453625256,10.2703831480479,5.0069489568872,7.21436917555086,5.1907562555214,4.47813428527021,8.80204550410005,6.61467866608817,2.78257260434807,7.23160242660108,4.72513549779786,4.54308118642858,3.22531779359452,9.91854166238359,5.49232031629154,10.2619148625665,8.59457830413237,6.60361756693221,6.49758235125422,3.67697436226997,4.38988786750684,4.66088365484401,5.11262255189057,6.30367670596635,6.77421773780691,9.099148742137,6.00456629932243,5.55656218732358,6.13845130131168,2.7531213516704,6.13518644005683,8.88220508334252,4.89850255237845,8.08007929952617,2.99978223708464,5.03845043414877,7.58153949018156,4.5266817050619,9.47043027873632,7.49532422027557,9.3135727121209,3.02508991805256,7.2180106646278,8.14727923802495,12.0061665929773,5.952176674604,5.80034128055883,6.9251597296225,6.72189477459274,0.471942449246837,5.63052324996068,4.86642044540912,8.65672361081457,6.58289588583702,5.9120346801197,8.49763419174476,3.86772647828419,3.90604771618379,6.29706904639209,4.02803771763307,2.8483901534316,4.74156294523018,8.9879961574237,4.3667859423374,3.5241941142762,6.67874721007524,9.45205092904195,8.32195163658785,3.45608810395287,4.87189814966018,4.82743057184652,4.14148196998727,7.73715399510245,0.71437928927498,4.98878285461455,4.97139612797184,7.29031269461953,7.18208448765769,12.4355960613629,4.37348001293872,2.93320455602306,3.68571616952671,5.21819692193056,6.05429135121522,4.93149905987336,1.99724608880277,2.22997068229308,2.06676512713683,4.73317995219176,6.07863684745344,7.76869656987338,4.87299864478298,4.08969451109217,4.57075790961041,4.29357278616995,6.39239400047677,6.19916037785632,7.98568762840104
57,5.03704503303213,10.6350818740623,4.72527965470779,6.02077709331029,10.4220865229075,3.87235528654698,7.26589602580626,4.45766458396664,4.43910031769521,8.24476554847342,6.93749386365104,2.16027558804202,7.54639983693411,4.1640534218487,3.48071853851869,3.86029573951727,10.0774746250925,5.89597967849476,10.2349412182406,7.8776217595827,6.32908354021306,6.77868466905904,3.49658361579533,3.7039247581823,5.28202767586201,5.2182554436894,6.14602950702898,7.36286825793094,9.3647557839941,6.09736453205323,4.88022112332152,6.40957999016414,2.2499181248224,6.41657194715942,9.36743124031604,4.90717965251303,8.23412415669023,2.59184445306862,5.31549422333847,7.66588932003933,4.32646808361296,9.16686840197477,7.25786004190564,9.11421872185997,3.51060534977374,6.38076904776974,9.03080089246177,12.218335533394,5.696489489353,5.72282220820265,6.95410887991218,6.47630765511486,1.110985471048,6.66588269923159,5.25625747183222,8.84845784106975,6.92651889312897,5.8328369811049,8.99173477122147,4.14688083901085,4.05987372134551,6.22625842104428,4.03092817488498,3.35166847120942,4.37251714542036,9.11227306815973,3.70889533249427,3.22965476517598,6.02605027154746,9.36049383240987,8.91875493228694,3.11591535186806,4.75183752943566,4.88602602639811,4.50032448310021,7.77111195784654,1.08550753591567,4.83256864396892,4.9376189347294,7.08147870389662,7.59168572298809,12.1119701239812,3.80993297421501,2.83957082333999,3.96824042360654,5.51779550884111,5.99826346675367,5.25277907915998,2.41859646547252,2.24169171479862,2.01350392277756,4.4444520972966,6.32330000559718,7.35700231998648,5.42390096466737,4.41532118933246,4.88682097682848,4.20459616380665,6.77478513171549,5.9049757078829,7.82513157868199
58,4.13330951398256,9.9866362031589,5.33283206291427,6.04106018128922,11.2250535848869,4.12035737006917,6.98208179212267,4.11157651543079,4.51308137632145,7.93759912530591,6.50837057506065,2.17183175172545,7.29719534445494,4.13427197461117,3.22967141710799,3.84931190008918,9.34246436736447,5.91840817945715,10.0974123880694,7.39940396008005,6.12092415722433,6.97115966417914,3.40308701494026,3.72205404692951,5.72953010034598,5.44500679172384,6.25693964768805,7.47406217223858,9.25746152687986,6.09166897979276,4.25077424477057,7.55252539258498,1.74102028915103,6.87073119140014,9.99967908034636,4.7254910703684,8.10557604021075,2.36429745478422,5.7552989643872,7.3130632843592,4.40582877337191,9.44092199878222,7.3472105999115,8.54716629354732,4.42415459208122,5.80981296503032,9.50807311928641,11.6773674103599,5.21184066552204,6.16142784466893,6.66037577120745,6.28670820469437,1.14506509430641,7.13967241711888,5.27635105466296,8.68838968794994,6.74128681473661,6.3552770631772,8.72780712228927,4.09096417346114,4.59872228260225,6.70482478980447,4.46710759815668,3.47963973031449,3.76475499115916,9.68083510968677,3.66809521260914,3.00357537635982,6.02718637630218,9.78871220241266,9.14652084526099,2.47796305317475,5.15427412231739,4.99415216565211,4.94516737018615,7.68039908568724,1.10667571939828,4.7221316980596,5.47075148649054,7.24253155516438,7.00911733181376,12.3254506918712,3.17068502814763,2.46633397912188,4.54145257982479,5.52342915421432,6.46244360595005,5.31415490673846,2.50781245518851,2.27622724438924,2.23063929135538,3.9059359408708,6.18489947429987,7.2288137563658,5.35093039144409,3.81583197381762,5.31147874717579,3.7716610144468,6.92115244284566,5.83777374648993,7.9971489916272
59,3.82774074367489,9.38299370224487,5.63095612331408,6.01296055741099,11.9098955795886,4.26466453675422,7.05937462492505,4.00439545658636,4.71571552440157,7.56187840275431,6.27027402189147,2.64511193760887,7.41903387742965,4.56092078371821,3.49249570270946,4.57273442895821,9.10456373335952,6.61424588773097,9.68425429154279,7.46059974055718,6.42900559322523,6.35634949496694,3.48035627678714,3.68520906798616,5.8210233759086,5.40341755498913,6.89914993613468,7.63226211035956,9.19718986845651,5.85503337232775,4.22928869903808,7.78497999212448,1.84487104166011,6.56673426173975,10.376706428271,4.42395713696156,7.78152590634532,2.07321622246261,6.62285351167674,7.02294046913857,3.8527194876096,9.81163691670587,6.81303617869337,8.21519086642895,5.18390559098585,5.13368316192787,10.0111615662432,11.3801839840984,5.10048825746761,6.67044324365631,5.61627122085864,6.25586135840174,1.7778346418662,7.3361212093275,5.45499768814519,8.5464188439114,6.64388799226732,7.47415227241626,8.47422339434732,4.24750800133303,5.10383267189314,6.64936050641813,3.82255539316314,3.44666303675167,3.03887561268997,10.0563445450017,3.19166814723366,2.81212309862547,6.70424260187023,9.73195138864809,9.27062154761217,2.21618338231826,5.36251088862831,4.90180982523483,5.70321267935835,7.38960752679056,1.02784492256454,4.22334554482651,5.72741144380924,7.38476793234847,7.04360881310693,12.3944774027614,2.96097620820171,2.63311700847615,5.24188029565379,6.31628965184936,6.7636872218392,6.57553998894497,2.69073303615619,2.01897595536814,2.82728919421015,3.82471633649256,5.77349181087524,7.10761092551358,5.3254072811995,3.47486954553336,5.85295950198413,3.46606612148365,6.5170106872191,6.02292363232548,7.97530269430617
60,3.37463533683589,9.16606168716822,5.75230772207886,5.62301227013543,12.2374828620175,4.59793881769327,8.05850311482884,3.81416283033604,4.93901206098175,7.66530670354302,6.06052983169838,3.16930870698521,7.43294834249739,4.20354443850947,3.98684908562054,4.49414452056511,8.53777835876185,6.50039920629167,9.31188376669002,7.45383285499682,6.52150367099764,6.20539737544148,2.81385465424372,3.88185414718949,5.83024070430297,5.68577841239356,7.74442649794068,7.76934391792325,9.10897856517005,5.74940059540384,4.38292950597812,8.44107301846218,1.76265705022809,6.77149143899066,10.2681045288154,4.59097495133355,8.05757254745859,2.54854136780956,6.42737131630591,7.37283024530072,3.54708595589587,9.30499755084652,6.43965861915851,8.11719556967567,5.26178811232623,4.6236646134188,9.77235499990114,11.1601825785126,5.37653510654365,7.17323635156135,4.9451220126904,6.28608945788181,2.06985647613539,7.58558229656075,5.58970722661267,8.25616494482785,6.03937709990057,7.88463263137019,8.28088211577867,4.06876034651662,4.89170829837469,6.41372982369676,4.14478098587499,3.07652834991885,2.73680756732496,10.3129527402131,2.74704175166213,2.8392570151216,7.51857851341023,9.31582711973153,8.9954131552655,2.44590639469121,5.7826235374263,4.87900107306871,6.21030113039681,7.11464411569811,1.03699971338189,4.16914550436328,5.63531799062216,7.61198153655731,6.31888234690158,12.1221802174473,2.32973753250818,2.72185798765097,6.13778603352301,6.87539382953543,7.289720007944,7.28959843793704,1.91868403697568,2.04232371831261,3.37520246690992,3.49257548399321,5.37515199687304,7.07010742530293,5.11859938664352,3.34678187356796,6.69732289848956,3.32565161133471,6.93731546914312,6.03670552724945,7.38641226203235
61,2.87418917118446,9.07336235779561,5.53202473132951,5.20073090035466,12.6313357775235,5.23460899226946,8.01908447973946,3.76810296360293,4.27017620101372,8.23394698210192,5.90611160207117,3.43310957730822,7.39588586018617,4.56562110642126,4.38308927203793,4.75528412958923,7.96591905920565,6.29056323685264,9.3381419160477,8.08607724036442,7.03664951935036,6.15491774926923,2.75025189450636,4.07912319920515,5.82333946250254,5.58270199844381,8.15915827674222,7.53206088384125,9.30225166360182,5.60609415001579,4.36051677589347,8.42838435130058,1.92659130350445,6.78439835987345,9.07419230750889,4.68211785021186,7.61321006216726,2.47782201125637,6.51543962466946,7.40202138960292,3.48134122898822,9.44095923279238,5.84254845276856,8.68353707367226,5.29784867689598,4.8423060249165,8.85019171896408,10.3038620918878,5.02382032584232,6.92679548179234,4.40813963503391,5.70230891716605,2.54267057111755,7.09563394722964,5.70459034995934,8.20148581491494,6.00304956061454,8.08270921252117,8.40731999742342,4.49077560205782,4.85591266061062,6.29741069261634,4.43688123209677,3.14536606661743,2.62365536921291,10.586149069449,2.4945152796468,2.67426792515982,8.53078374220367,9.02539209467742,8.57692438923668,2.43474306518818,6.76049931227796,5.19168693584965,6.71694072045879,6.77510894216208,0.649498153915219,3.89073798835754,5.23883087799436,7.55499136967947,6.19334771735541,12.395620353408,1.66239274230218,2.88330324652928,6.59272494044909,7.63769892127382,7.80014739002136,7.49037092257954,1.51824493958902,1.7461230451989,3.90953033791144,3.37164220532999,4.9836189161397,6.70731002626917,4.99856328781984,2.64700644380783,6.9584336128419,3.58671389411596,7.25444102254282,6.00867983987049,6.78862023350315
62,2.57108800214555,9.29682923566459,5.07390305150948,4.44863453506294,12.6914876708357,5.5692332676264,8.81243879448489,3.79119610305381,4.13789669308776,8.33214628324413,5.47517773859363,3.56358470244173,7.87225085971098,4.5486640229403,4.65526676837772,5.29036456134293,8.04809323240282,5.75634076148657,10.0693660852468,8.29478541600021,7.24231444525662,6.12683682842132,2.52770415438965,4.17528949639322,5.34332104175896,5.88797342338732,8.57565218996394,7.16460674339262,9.5275300377318,5.22536476953058,4.72371507698031,8.31952366935121,2.24898978506357,6.58943769863497,8.44863094916596,4.70848448747495,7.32591582586,2.83527648304559,6.25432331155041,7.21903856936696,3.61279448783965,9.85807916260856,5.18785294212334,8.91284129802083,4.57893557592153,4.79407130810121,8.2701566014211,10.52820328739,4.91479704064209,6.48814713907495,3.74832846295842,5.03390956418401,2.81009723960291,6.24131270222717,6.00986458579545,7.6457931439705,5.91058456117592,8.19281025010781,8.0888265447866,5.00339314754622,4.47511470229582,5.74933153613573,4.26216005853123,3.22887886822656,2.53816960549483,10.5698918834682,2.60879974967222,2.60768954993803,8.67377869127066,9.13935441813283,7.56469940960522,2.67441144425708,7.29930192563267,5.00648724229959,7.26555347547572,6.51396594802428,0.888278292532805,3.3971131998422,4.64369018635179,7.59306486982168,6.65181802264588,11.9115392860137,1.46663373803183,2.91708570040142,6.62674494556193,7.29619007919522,7.95561993844503,7.28506740568309,1.80094964412031,1.47047221509128,3.944897196313,3.70222521836039,5.13204259609509,6.05322831033977,5.03855258763599,2.53861753458625,6.83453033439947,4.25422721137546,8.00741920221314,5.73156655912431,5.96076355092593
63,2.92433921681622,9.67290080418017,5.19718805530631,4.1440788844105,13.0574961065741,5.85062694316911,8.8309684540179,3.7892508579833,3.90303278142925,8.06943520491807,5.82100471420373,3.53664263339231,7.87355040495702,4.90606293991287,5.08558135640655,5.11133352968848,7.82600081047662,4.95132835702063,10.4805828616299,8.72110534829582,7.40990408191517,6.51933643849133,3.05190197063743,4.26574272842903,5.42137286191298,5.86489176094934,8.30147339956702,6.64305188306536,9.88715523579891,5.48218186027837,4.8967226841347,8.7036291382461,2.23097741972144,6.36447761303775,7.58218227813239,4.4092149998262,6.8564713989231,3.13968087715517,5.62049714463598,7.54947153869866,3.78823997468751,10.1454319324667,5.16556106320076,9.41420853065655,3.94522877575206,4.76550053476997,8.32289806419122,10.708000527384,4.51963309690323,6.56660751390497,4.29088789225744,4.81797633119196,3.18799477886516,5.46261616690984,6.07117954367505,7.62620164420442,5.98531336577715,7.67559485160853,8.24147220643283,5.67960036947002,4.10322331116347,5.8374143625141,4.11298513986927,3.93749817969136,2.9605529454873,10.5257147792028,2.77464984693978,2.06459370654334,8.73189790738591,9.38092190010818,6.92866427740418,2.88467431113429,8.07550308306829,4.97721641456638,6.76691657795923,6.28231714756647,1.31868288041958,3.77406863202176,3.91189831737498,7.57364214133644,7.61444679152654,11.965612612733,1.28355329202991,3.20258575405791,6.85801889785825,7.16838180673067,8.16650923997897,7.16487028510539,1.82464900630405,0.846607608980062,4.29814664706347,4.61775974897798,5.53289431833522,5.39861546022771,4.94696095504344,2.19099750263768,7.19345888430669,4.75756562103778,8.00368367202972,5.56708453622654,5.96454626358353
64,3.29455547857237,9.59999756005687,5.35124369119865,4.23768123731575,13.1714217844004,6.50700989745243,8.2110102620311,3.94428721865163,4.16212581433518,7.78808474892725,6.554428231801,3.22027163109154,7.47558577344466,5.4201562841592,4.47839880142805,5.19916728534265,7.3155033928219,4.94804633832554,10.7178064549606,8.81136824504125,7.55352939440007,5.6064152879916,2.9344876910055,4.6505544672256,4.90516836356703,5.823642971036,7.93057326002492,6.8951150968531,9.96499164936922,5.79674528252624,4.61055003739827,8.71492474128392,2.0272725024466,6.71131062718248,6.89001880477951,3.61245256107086,6.88693841207288,3.55808521476752,4.50687159105618,7.29081159213878,3.84190634461947,10.5535398710504,4.84662229927067,9.75205992402126,3.38097450765189,5.06107143275521,8.33558827498289,11.4914094738154,3.83403813945811,6.53531217417485,4.58220638943386,4.36942933655289,3.30992896013131,4.24268926961435,5.73202372411145,7.41088666228647,6.05176038154144,7.1945216384666,7.69273760485903,6.53903075762454,4.25203129520202,6.13517909763574,3.54207266790898,4.37743866586782,2.92777523225092,10.2200016087916,2.47975755119302,1.96461330186724,9.20083189365178,9.18544547040155,6.67991880509699,3.40204859303301,7.6960987511536,5.00640062582435,6.37531900950852,5.79074991546856,1.5685076492131,3.8691684251211,3.46452679319576,7.8082925327837,7.97823991013324,12.2153993792368,1.4485535310014,3.63187114271351,6.89702399165395,7.00486997291828,8.31568961431431,6.65260845589812,2.34708043091735,0.620921130887319,4.30194540466539,4.50232824189556,5.93497012235897,4.70077305960728,4.7871538078236,2.52565365230577,6.98249210946854,5.46639630281169,7.86064560035009,5.47992951783545,6.44480205585715
65,3.68584665485109,9.67910339075017,5.13123599598058,5.06057748644639,13.0046460176079,7.76681995737503,8.56831428141735,3.18054433184825,4.65282375941489,7.74335585745079,7.03411713755936,3.34405718230758,6.58587828362693,5.66735923289522,4.08982255917695,5.56711822196539,7.41450660724945,4.71730940084329,10.5052444187325,8.58141436828268,7.17285462458543,5.09386660043509,2.64093587082658,4.7954640495015,4.62814416728638,5.3577770675612,7.72781273686098,7.19806082619556,10.4441553541792,6.4403843139028,4.42111407939909,9.59125235557821,1.9406250786304,6.46290568924801,7.0338407876313,3.05248335616605,6.47345793479163,4.55397111620915,3.49397164219761,7.24445598521407,4.01819359948007,11.4343266801196,4.4755377063564,9.50927871047041,2.51325973614083,4.60463314232155,8.65602935019417,12.1450293972985,4.01706069014758,6.49558771361595,5.39705391080113,4.34169151856206,3.2316671307918,3.87111542065775,5.77055715469616,6.76911523394961,6.00066976693706,7.10152894494124,7.59711673460069,7.08267914353886,3.90762635414687,6.38422439015472,3.15333879689715,4.19064125805241,3.34909368710752,10.2059617569901,2.10426944412232,2.51954436524835,9.0246837575397,9.368001140722,6.53207856070853,3.95203663857014,7.91885612433667,4.45658460697535,5.37113069319053,5.68306048690196,1.68296470889421,4.16589664579528,3.34536912326473,7.88672044351292,8.21926250945001,12.0805138115549,1.364576463366,3.54390043292662,6.32585679865862,6.66870572176718,8.10149910818584,6.42316550996524,2.54030933800749,0.600957198853435,4.10649444626703,4.88909598534638,6.53109188394752,4.73888025283568,4.66474498580473,2.08563359455188,6.95316980520148,5.55114367921223,7.51534845021213,5.9861057613053,7.02311285669261
66,4.00231841305845,9.79202878486949,5.16224540177064,5.72510321325699,13.4367186150366,8.32641027501954,7.86700493741544,2.7295963867053,4.37233531672122,8.40812440940704,8.28089198495887,2.59331010538722,5.70356035556098,5.96169627385358,3.08876720932535,5.66848386687325,7.39268725119037,5.01690696500958,10.3513696048152,8.25445406880785,7.12953066070236,4.17069571091825,2.5608279072442,4.84050102069156,4.80011816252787,5.69661848400165,7.92347903390289,8.04290724683178,10.9883072605414,6.51130564424324,4.61678577683776,9.80942815377931,1.83159879874311,6.31309679093326,6.8087981518555,2.5426613895662,6.64534280834815,4.81559278653717,3.33636646369689,7.33493159630776,4.34744853918062,11.5565387239131,4.06926526561461,9.34850623090979,2.08857241889664,4.89224776811143,8.91535984375014,12.1717289986254,4.26296830006927,6.49938303214109,5.94387681770974,3.9406216338757,3.34368465725157,4.19963058812463,5.8240977316521,6.83651028147624,6.11218101396074,6.69432669116764,7.45156479834327,7.0695754077875,4.06636276046191,6.21900630532044,2.70060556750129,4.50289976372697,3.17743557168592,10.0010124627159,2.21734307454686,3.1941435894361,9.01613349336502,8.82229553131359,6.42716524397427,4.25072349896771,7.95074444897463,4.10669975131625,4.85954501955717,5.69245795145908,1.73836941853687,4.74104672897575,2.7714897643407,7.53992786942645,8.10119707495769,12.4426218317024,1.79279865239224,3.54536412816212,5.63708865727583,7.46822353292241,7.62719690243771,6.3365573884154,2.72670152715411,0.748617568810711,4.42472450612779,4.84987369246869,7.02187207099699,4.81706685114184,5.14447700252641,2.70050824257044,6.55445461179814,5.81914659185017,7.11152139807172,7.05234062049721,7.94338544464595
67,3.55712708817347,9.6940907737677,5.3339388304066,6.11221326291394,12.9239478836506,8.59015900197646,7.39302661077568,2.86889017622672,4.31182276481272,9.07223268303683,8.74501504578008,2.47383929306218,5.77423287755924,6.37123015665086,2.18401739130313,5.98534675400381,7.72810475707178,4.88753475125961,10.608079511345,7.48775086233836,7.10391568685734,3.67428374469736,2.63689927291292,4.3321228365736,4.44970736858618,5.81543523065143,7.78853150104692,9.31187309140509,10.8471607623339,6.82389306145148,4.91189550589305,9.914265195235,1.13969838322862,6.16164092904154,6.89701968125408,2.99989900941337,6.65981077587407,5.18133211818441,3.40556327722904,7.40204461934756,4.80818456103081,11.3522193497283,3.58884095114283,9.17735436559214,1.89665461447393,5.52979936723694,8.07266932589102,12.2999443392436,3.98509952774021,6.33507771743605,5.97082735094102,4.08804736130632,3.47386336708342,4.04510497847606,5.47106239707417,7.03434191753291,6.33348554086185,6.91392920668764,6.72863058968646,6.41784512346916,4.12423001206229,5.94269398220134,2.94986170460755,4.53309374222507,3.01706485872163,9.99892332926013,1.95871520349216,3.97625201906885,8.72584336007537,8.4643992136935,5.55127898827179,4.39509783091762,8.07793304909402,3.38816881596251,4.53816804844106,5.30764753352463,2.09673539660587,4.83573239057697,3.50254154417662,7.77450337164498,8.36786797695784,12.8955178314351,1.81873405278387,3.7054761317564,5.4401308084688,6.78060835060539,7.12835485245181,6.32091082110472,2.60715007624416,1.07463918860256,4.3068946658411,5.27454805026494,7.21023035039246,5.14258684525674,5.14467216488582,2.86370793040537,6.15984323242926,5.58397685645587,6.98162438546061,7.34394211729926,8.16147211887182
68,3.03836226218991,9.91255917765702,5.40707322539064,6.27637703075047,12.9865774451652,7.95980506106364,6.43733573625727,2.73988470664721,3.87269555383705,10.3086111089828,8.57105644889833,2.81039216906469,5.98182543584264,6.64258214807995,1.56137819267606,6.42257243311857,8.51974522513422,4.58640570749516,9.89091148738935,7.44936653301754,7.57122473330576,3.82177732675137,3.56322901569525,3.73303833762344,4.63670251456388,6.22555684536995,8.49844432049579,10.0579322546144,10.9309850411758,7.24130518068071,5.43151122038433,10.0462718946219,0.920328071457279,6.53052117092705,7.01246674730013,3.56034441157126,6.3622710311762,5.39557249937596,4.02191957496826,7.31472571188725,5.1424522366018,11.4992222857415,3.34287275740244,8.53016311876649,1.6345971033665,5.7117499626448,7.76308589837455,11.7115234529287,4.15030824741152,6.66206019665675,5.93033810686835,4.04028696146328,3.84711292824334,4.83915001258316,5.21995770646279,7.19634494475418,7.13466631330786,6.59105351866974,6.22926072437972,5.65033474062335,4.55306800207589,6.03884642031891,2.85307245969352,5.46938950540059,2.96669584790388,9.8979882368981,2.21181433812308,4.90897460233884,8.37717443527974,8.58528212839184,4.60505666076202,4.06658795428341,7.6083303748393,3.41797249305079,3.99037121840196,5.19515906073783,2.16928941529963,4.62106764334563,3.96039460044919,7.62194333914017,8.46019370677043,13.2032716345344,2.44544915858497,3.22334472047337,5.17305635481149,6.60272028974467,6.40489371718718,6.34434324104746,2.94238200402116,0.838707869318002,4.1290194973278,5.82787321633002,7.08580298380622,5.88074193591843,5.17486222228832,2.92415319707158,6.05107502667896,5.58210092471952,6.52966060173955,7.09593150669384,8.3402566095525
