,101_1_60_linear_heterogeneous,101_2_60_linear_heterogeneous,101_3_60_linear_heterogeneous,101_4_60_linear_heterogeneous,101_5_60_linear_heterogeneous,101_6_60_linear_heterogeneous,101_7_60_linear_heterogeneous,101_8_60_linear_heterogeneous,101_9_60_linear_heterogeneous,101_10_60_linear_heterogeneous,101_11_60_linear_heterogeneous,101_12_60_linear_heterogeneous,101_13_60_linear_heterogeneous,101_14_60_linear_heterogeneous,101_15_60_linear_heterogeneous,101_16_60_linear_heterogeneous,101_17_60_linear_heterogeneous,101_18_60_linear_heterogeneous,101_19_60_linear_heterogeneous,101_20_60_linear_heterogeneous,101_21_60_linear_heterogeneous,101_22_60_linear_heterogeneous,101_23_60_linear_heterogeneous,101_24_60_linear_heterogeneous,101_25_60_linear_heterogeneous,101_26_60_linear_heterogeneous,101_27_60_linear_heterogeneous,101_28_60_linear_heterogeneous,101_29_60_linear_heterogeneous,101_30_60_linear_heterogeneous,101_31_60_linear_heterogeneous,101_32_60_linear_heterogeneous,101_33_60_linear_heterogeneous,101_34_60_linear_heterogeneous,101_35_60_linear_heterogeneous,101_36_60_linear_heterogeneous,101_37_60_linear_heterogeneous,101_38_60_linear_heterogeneous,101_39_60_linear_heterogeneous,101_40_60_linear_heterogeneous,101_41_60_linear_heterogeneous,101_42_60_linear_heterogeneous,101_43_60_linear_heterogeneous,101_44_60_linear_heterogeneous,101_45_60_linear_heterogeneous,101_46_60_linear_heterogeneous,101_47_60_linear_heterogeneous,101_48_60_linear_heterogeneous,101_49_60_linear_heterogeneous,101_50_60_linear_heterogeneous,101_51_60_linear_heterogeneous,101_52_60_linear_heterogeneous,101_53_60_linear_heterogeneous,101_54_60_linear_heterogeneous,101_55_60_linear_heterogeneous,101_56_60_linear_heterogeneous,101_57_60_linear_heterogeneous,101_58_60_linear_heterogeneous,101_59_60_linear_heterogeneous,101_60_60_linear_heterogeneous,101_61_60_linear_heterogeneous,101_62_60_linear_heterogeneous,101_63_60_linear_heterogeneous,101_64_60_linear_heterogeneous,101_65_60_linear_heterogeneous,101_66_60_linear_heterogeneous,101_67_60_linear_heterogeneous,101_68_60_linear_heterogeneous,101_69_60_linear_heterogeneous,101_70_60_linear_heterogeneous,101_71_60_linear_heterogeneous,101_72_60_linear_heterogeneous,101_73_60_linear_heterogeneous,101_74_60_linear_heterogeneous,101_75_60_linear_heterogeneous,101_76_60_linear_heterogeneous,101_77_60_linear_heterogeneous,101_78_60_linear_heterogeneous,101_79_60_linear_heterogeneous,101_80_60_linear_heterogeneous,101_81_60_linear_heterogeneous,101_82_60_linear_heterogeneous,101_83_60_linear_heterogeneous,101_84_60_linear_heterogeneous,101_85_60_linear_heterogeneous,101_86_60_linear_heterogeneous,101_87_60_linear_heterogeneous,101_88_60_linear_heterogeneous,101_89_60_linear_heterogeneous,101_90_60_linear_heterogeneous,101_91_60_linear_heterogeneous,101_92_60_linear_heterogeneous,101_93_60_linear_heterogeneous,101_94_60_linear_heterogeneous,101_95_60_linear_heterogeneous,101_96_60_linear_heterogeneous,101_97_60_linear_heterogeneous,101_98_60_linear_heterogeneous,101_99_60_linear_heterogeneous,101_100_60_linear_heterogeneous,101_101_60_linear_heterogeneous
10,4.71976011362592,1.10996521228019,5.15359928982606,4.17523973440116,3.68541302364952,1.10107950073819,5.3847235463543,5.4244629738052,5.7151653752819,4.28783140094123,9.88935713417208,5.43175111390851,1.9936375058235,4.19723831849869,6.97263164306838,4.23426837262202,8.00300703269184,6.41570943210895,5.97029007681961,5.37724638171923,3.7694712765525,4.48707115176378,4.34468498274562,2.09205120414866,2.4885191729777,4.03996506387153,4.86817802147036,4.08981257220566,3.96487824291001,4.55427147640119,7.99041941288893,5.90647454769994,5.81434853972028,5.16269116306595,1.779845714573,4.18157843407476,4.04194320990366,3.64299903018293,2.85894303131994,2.55170569645315,5.16797763302028,2.20404707327364,1.27833155818752,2.74247697546752,10.6435978076922,3.32658289920718,3.33492366100158,6.58503368942683,2.46555333823767,1.51991466014288,4.43494535221208,3.27608504080778,5.24371603229165,5.3403189143222,9.88753813806547,4.48918997684677,7.69018087188823,0.413683954876128,6.00870490604575,7.90893826141944,9.04899897143506,5.76810348360652,5.45343009061186,4.15654211385318,5.58259204892187,3.43610271996733,1.60293929717093,6.80536415992044,5.43969353098219,4.56941439605585,3.01076636009916,4.13624103273503,5.92205976971303,6.66741123521537,3.34568801590508,1.5065835335805,3.42703309556583,5.34069712249233,4.53670488597628,4.73400531194076,4.38811380649391,4.87698935255599,5.29591880493667,7.97791760647148,11.4873463774379,1.74297777486889,4.58377509237547,5.3707660314099,7.68534015474203,4.08780556865398,4.23912266960156,4.5726613299817,4.78812765678836,6.49923240923448,6.00390724744141,6.18426110176417,8.59457554440247,2.11395308150598,4.96537594257588,5.90382525687339,4.38590432559663
11,4.61593578725813,1.38676258831951,4.59131881057543,3.91394634624513,4.36913986614068,1.7303229950189,5.76443837872513,5.07434796967092,6.32154376087004,4.8284310871495,9.72501943696328,6.30039676347105,2.28743643433672,3.68354531676724,7.4888239458752,4.47020414293886,8.17045880049442,6.47187533432411,5.89656360750808,4.61112465480216,3.81997643388767,4.8104669310344,4.30305039412373,2.42508605883976,2.25310055704292,4.00667128744277,4.95552742700255,4.92217230458432,3.63368799455665,4.48503597525338,8.02780921655045,5.91931656154949,5.25057764834048,5.13849793927265,2.55016140501665,4.45843704354533,4.73042885386313,3.31629135210048,2.7820867026796,3.36266836161319,5.41858267825671,1.91448725502425,0.978408478218064,2.72673356877206,11.2503738259979,3.77677341123213,3.22731050079832,6.48302240805502,3.24299689631666,1.65341837910311,3.93701292031086,3.3946180788857,5.52162650232971,5.05645091669857,9.62628494682982,4.42864299158791,7.66309835203742,0.584924010105256,6.32850251818212,7.84201683067143,9.11416688126668,6.43411044897753,5.54299218458252,3.92594589758771,4.67789905799018,2.75650597612045,1.1464856773062,7.0046471468699,5.15457537183702,4.03014825622071,2.99173300651873,3.64635461167778,5.58956795138619,5.80085677168237,3.38389203847481,1.29965074386428,3.5113377350443,5.77142265653483,4.18885276892813,3.95841569550771,3.53545291340641,3.94453662557319,6.13402249735205,7.98603300019512,11.9558098827697,1.62557567278979,4.64767850505317,5.66761285860881,7.81213607664372,5.37988496318014,3.5956684306263,4.52903783469317,4.886146991472,6.57676734836371,5.13253328821732,6.21068962037773,8.74443599163877,2.50246893730389,5.37115065984877,5.57452673237642,4.72564924264087
12,5.12409220727644,1.67592541097643,4.14899846482326,4.05635236018785,4.92718920843611,2.50696492217577,5.92475179223887,4.69481255305274,6.88217591432636,5.10316171183191,9.47641783234237,7.24982750054814,2.47415752822336,2.99717215036392,8.00877458637118,4.66397366116185,7.51231491109644,6.49754755445792,5.59141469447205,3.3444402747708,3.73743200606737,4.97059311406484,4.10198269910645,2.8450742694347,2.27827841477438,3.77385469686721,5.07136871460998,5.69036099663629,4.04276933662589,3.95150717836388,7.64417761379107,5.97622071286672,4.88297854746826,5.16502360798824,2.49411870569952,4.64282664478958,5.54197672122996,2.94623694303462,3.14717899278395,3.91673436399723,5.27251646625563,2.07212532808561,1.03744505166541,3.19844438418291,11.2873647821135,3.89849335596696,2.75132092394806,6.03741503561126,3.5678784361635,2.29103243856283,3.22051690781701,3.56822464618508,5.58264828452963,4.99286579990765,9.3833949745893,4.66907294838153,7.55547273945935,0.751049665897809,6.85470136814703,7.69360794649771,8.90693704527715,6.75702748738205,5.75588722729301,3.30186961017328,4.18548398790337,2.67481740810616,1.41314210021521,6.58326059323902,5.050624134873,4.05186219910445,3.1791954026752,3.05491897394784,5.69082337565696,4.7746564294115,3.46549644388055,1.95606005667739,3.32991689159016,5.79900166337639,3.55529194327605,3.44717767472198,3.03242748158281,2.68934980300653,6.26062758222158,7.77975224453886,11.8258945788346,1.05304757579125,5.01027002999155,5.37788749252979,7.64753831365345,5.91019766200756,3.747233785238,3.68107088246239,4.25623825333003,6.47361541713319,5.63625293177751,5.96448761648641,8.57530332031649,2.56503210082401,4.99853399837738,5.61994141598297,4.86403167510073
13,5.14640189721836,2.3450311555468,3.3926109400388,4.07371889351238,5.03821660877475,2.78544882244638,5.20752526813038,4.62383839137256,7.10911714177088,4.99685358604259,9.23266058836725,8.3231344675228,2.74805491285255,2.23878286888857,8.16767571620805,5.19163315171906,7.35870088215365,6.69829787695488,5.45781226039366,3.07491485883909,3.51796594887627,4.76279887314214,4.19923078657148,2.90082172151663,2.56953460730304,3.06821425032224,4.98415076900911,6.01996866113552,4.07618738441946,3.38459314890229,6.73362836533902,5.44939392033528,5.35881335329253,5.09249798936413,1.78249057111232,5.13174340762025,5.97360620369971,2.7227535229813,3.51297285217049,3.96836617933986,6.02977918822144,2.28315174084132,1.33023542642581,3.48005214513818,11.8807131169379,3.86847457257395,2.23701239060306,6.30368764469707,3.65259651194521,2.33550667033225,2.68632255360139,3.21499433689893,5.51512857165209,4.96220289561525,8.45911354468363,4.44452840391128,7.40405711923421,1.26008239199259,6.7289926685928,7.79706116745875,8.8165079179865,6.34851829535916,5.76319100067318,3.18524142799121,3.96393258738771,2.60006107031978,1.86574281631484,6.34577818732924,4.89904807940447,3.73114526851415,3.31290637762598,2.72587285948693,5.95514975163407,3.10748626085227,3.89856632910623,2.4347067537327,3.03530227843393,5.130571134661,3.16200168859725,2.83008496323193,2.72090951257298,1.76733347217766,6.44820699826982,7.83731031628323,11.6335929239566,0.896873714330239,5.43211720841257,6.07825901550559,7.37240777193859,6.61184510281008,3.27828220392203,3.54164039255861,3.66822426587872,6.28261132087838,5.42884554654534,5.66708838018897,8.5148324987837,3.10330904557896,4.88235340124639,5.60452468774419,5.35208673539381
14,5.42603316168412,1.86811473922271,3.28027734428151,3.85974804828345,5.30964191480267,3.52268601223033,4.8687170190763,4.17294769905839,7.72774083062801,4.85553201950401,7.74366841652457,8.8777983238756,2.92393075820457,2.55255142384605,8.07368898373929,4.84862795362716,7.69284418169891,7.32987673245703,4.97186784166569,2.74573403774931,3.54785993264793,4.37106045435843,4.03055782916613,2.47206648573557,2.31027739128832,2.58539547201479,4.78204957201226,6.65293276788347,3.9958393010683,3.04987760625296,5.52535564720862,5.49639687468667,5.43268562645934,4.59227948560949,1.45078700779214,5.34591102625106,6.35662640661914,3.22740074437418,3.12135865729177,4.57921091961203,6.59019278132646,2.37956393125291,1.81313437561231,3.18562359579365,12.2645307693334,4.07688447697772,1.96964150701265,6.18685647413031,2.96562572848011,2.85434456850073,2.47475698267662,2.5846269839488,5.86775163483094,4.41895446667959,7.96414144025002,4.09710693981885,7.60253116042836,2.33778757918528,6.69890437605147,7.569279067734,8.61661792594955,6.02577465535842,5.00546152933445,3.4683026996517,4.27542210897071,3.11521298193716,2.33487714369295,6.17347536824268,5.62055226145924,4.18205752541754,3.30409902116418,2.98199467275772,6.27717774622398,2.74642536130401,3.96041861563143,2.52804890936438,2.9407518383667,4.91495331340361,3.85991353588405,2.30224387639668,2.54100576085553,1.28800477834881,6.04678025364225,7.85732636795722,10.8594908706604,1.06272278734994,5.31279174336035,6.21718507657622,7.03840722692485,7.8021040373127,2.73392930493544,4.23662034264618,2.59198640841526,6.19700209956706,5.03777132576899,6.01158414100139,9.02795916475083,3.24048203782966,5.15992633964788,5.68836195592386,5.1447089232633
15,5.5251037308592,1.92181172699202,2.59853981446465,3.17600125105908,5.55802761626745,3.10409749999636,4.27047315568604,4.10902519846432,8.18241237266752,4.3380599846444,7.29208206818873,8.85345165286452,3.40661010096306,2.86714873071578,6.81545444660525,4.16654101337849,7.52346119843896,7.80751255640701,4.8931793982738,2.55384201501938,3.31166112513796,3.97740837170405,4.26250530946545,2.61901212808459,2.05361820942307,2.42073218006877,4.82845108917208,7.46648692485763,3.74629603024474,2.41395454134851,4.72366997935847,4.66507800961909,6.19581208755618,4.57982436258383,1.0576089548254,5.16386258786128,6.29509071734093,4.08966168957365,3.5007630730188,4.69941580923289,6.45329917535516,2.94905041920242,1.92260283788416,2.79347452851977,12.295693209686,3.87316127347923,2.49675621544838,6.02834662774476,3.18445775865844,3.38149987015096,2.3050490877078,2.33785726111576,6.04427333769789,3.72807432240494,7.45457403144453,4.15161788817217,7.65361833568905,3.06645286611633,6.32254083038196,7.87277455883298,8.88479318762008,5.85933607717164,4.72810732519676,2.97924131099548,4.47347538815043,4.02726167027967,3.43560032748876,5.90458008269579,6.11993022927314,4.18894188365142,3.7230449361633,2.47332368486288,6.33947149963867,2.35891204433344,4.59401534375598,2.68875549152546,2.70543101112951,4.13829498281192,4.34829563432336,2.29575797146206,3.00980177324148,1.83811157241285,7.02408178846307,7.97354122528713,10.1891489828593,1.44821958028089,5.28538214664949,6.7273134519699,6.63036773675165,8.42743851678056,2.18138633354387,4.95743644631705,2.34383255427546,5.95748040517412,5.25194488134914,5.57004536988323,9.17091959269699,3.14476620377868,5.051744503729,6.29283677274389,4.81434402321392
16,5.92320510930987,2.06901305038231,2.55622086519736,2.55519591353065,6.1380365400713,2.66356596205545,4.07962463705819,3.97737956394785,8.31391459747735,4.31747018851351,6.87556350570887,8.89459271999313,3.47302657584758,2.86989805520812,5.52538257380693,4.26904584362189,7.84745397377447,8.4562688905601,5.03755898395631,2.14853728837654,3.46176436945849,3.47532000967845,4.58910937938901,2.85826828628898,1.91401315750941,2.64555371597756,4.61419819589825,7.87900025681499,3.1505949600035,2.28003088931927,4.13679288912192,3.77652129212833,6.42886898006777,4.46688913014893,1.29263683735447,5.11800026085353,6.00975282375785,4.60378062662714,4.37569119896051,4.49299924249628,6.2213779035004,3.2203960665876,2.0872563344911,2.53784976672533,12.8883114508341,4.49577213140488,2.66061454988853,5.85902721454221,2.38764496743127,3.67217133199782,1.83367687838302,2.15917575301783,6.38969980335698,3.10306712148836,7.14825025865036,3.56225424496742,7.92461281686405,4.26700503719424,6.33039685555132,7.48568935908551,8.7826007469506,5.73032603956041,4.41419440401498,3.01199142983665,4.98828205401131,4.39253417438569,3.71960953358145,6.29596429633359,6.24885531672736,3.90473529816862,4.17003315796256,2.54534541125317,6.75384405217222,2.80515350792436,4.38570234744095,2.78644789700998,2.42233818239957,3.65621730145836,5.22794869592801,2.46502169132323,3.69255323521636,2.99275075468412,7.7800835115328,8.2506146421576,9.58929215638675,1.83765758401124,4.9967908161447,7.22669177007245,6.1087455682943,9.18187056054667,1.52467990940151,5.67981471789865,1.99285856445676,6.30100709519278,4.68093970758966,5.88602603331139,9.93129733106523,2.98023026926567,5.34266215099718,7.30695357847405,4.98017409867966
17,6.51790492663493,2.09073473441091,2.99499514385396,1.45210845071118,7.24221484526609,2.99117824881463,4.18050775627251,4.22812045130583,7.92594516203552,4.54925345500636,6.96932478498159,8.18902880824185,3.97430386461617,2.73433249630973,4.20339368129636,4.45459705187556,8.21856004141728,8.93822430469077,5.10045747265463,1.94849706626561,3.87168260167394,3.29017741022336,4.89683189944305,3.42922024470074,2.27336416770428,3.28802970293874,4.36164375441502,8.13787929425834,2.88701166843971,1.56555322535038,4.06885272936672,3.59949205562372,6.77229172755859,5.1027424772049,2.00192397937234,4.59608604355063,6.23647666568814,5.14525826682299,4.60659297618461,5.04129191171124,5.46716756751631,3.3368719547193,1.95647101128081,2.24618206189309,12.1070803329047,4.76701976276485,3.1696304970801,5.38903654896886,1.77936136953446,4.33297773516532,1.76883511028666,2.29460415973585,6.32037651734282,2.86623054389725,7.52566549564279,3.09021743222851,8.08260119578492,4.74742340262698,6.23400343941431,6.63677480648868,8.81913033892819,6.15753797921929,4.44820763698406,2.79749570057601,5.38407102328189,4.43505579815611,3.91725165463106,5.83896892229159,6.74751284335436,4.05836908701838,4.48015572346436,1.90247941112758,6.72062960267878,3.24488158145848,3.73440989479485,2.99338340672123,2.42577238603895,2.85565281731956,5.14028847695554,3.08782584471593,3.80621508430235,4.20431877876458,8.45590603681148,8.69942503583026,8.69818603732575,2.64368952463071,4.72516665859832,7.27475320765129,6.04646616756715,9.28901032375347,1.56027257508567,5.44457845628038,2.40026356347702,6.15436764212002,5.3375363175786,5.99271804549757,9.81575114223228,2.7980867871633,5.13222099360755,8.0027065160814,5.87975214143
18,6.63717807408041,2.41654673386653,3.84448717205993,1.41113253020804,8.31528723123579,2.86899792782064,4.32987253950469,4.07749468033748,8.09732695577495,5.38903149588271,6.83564002592286,7.43485482275243,4.53615337619544,2.54078189689754,3.32930386201431,4.26840476601003,8.41273252787295,8.97277984280019,5.46241070816364,2.61305924894217,4.57047379358087,3.02096373251381,5.20338582897543,3.63307217206515,2.61800069139076,4.28344307799109,4.55584371566922,8.11200518346006,2.65862466946556,1.86005417882539,3.78106236360194,2.70804356724827,6.95447665131072,5.26216330342606,2.6015625710088,4.89491910557492,6.40276273654983,5.88040276174949,4.99569896845657,4.94613715251472,5.34971177134203,3.7405200704516,1.66865749848843,2.17200925961286,12.1165915355624,4.95957848167381,3.08839989272521,5.0428474669097,1.78746595801733,3.80000687714274,1.54820665231405,2.5238553254733,6.17148214123211,2.50636313555214,7.65640611664951,2.39383769346215,8.69212513550792,4.54452011257376,6.30502309895705,5.72337750618157,8.5522167983336,6.09854607005345,4.80420293931949,2.75915027296476,5.28110888994788,4.15814789496696,3.82927681236653,5.84016887797503,6.49090070580822,4.22662898471631,4.53187149265893,1.57811018407836,7.46603412343969,3.39780830148447,3.32917420560504,3.30112349884695,1.84246299293249,2.00967509584003,5.37652896327844,3.0034852551729,4.72918563035708,5.16199305058024,8.94796074362801,9.23692921601941,7.96276828063367,2.95876310209077,4.32585732045104,7.41145673189245,5.49283809417583,8.53827844562855,1.92053299170589,5.17382569339862,2.68877846052819,6.70894393484184,5.52857966557914,5.92830806907453,9.71386544510852,2.54762989378834,5.25032199590036,8.60318526712314,6.78651622261984
19,6.93266379135326,2.63638052381999,4.85249697536029,1.3365009908157,8.76388274524235,3.13551103876277,4.44355901998017,4.31634423501661,7.64861699909027,5.94408379546682,6.91560261083653,6.86165368697413,4.30742988358886,1.71898614849561,2.73308710174885,4.68231354765501,8.45156506275076,8.82889067675756,5.14932515326001,2.89273935902771,5.09546438943302,2.94429020709139,5.14841849457312,3.53176189781666,2.31983727003863,4.0097076300943,4.12067615825503,8.21848668931167,3.16923491701327,1.84513195412325,3.49783615738712,2.82591336121873,6.95154232412007,6.05708094051002,3.49636736918982,5.1178719128711,6.41790333862784,5.60503411524495,5.07168997467476,5.20059395282012,5.43115554699435,3.34809890960639,1.44938430393717,1.77094293770542,12.2684210780147,5.1611395911946,2.57721629429227,5.28663893407646,1.65282122472693,3.99953663075134,2.11733405362135,2.71051505905584,5.8594310952983,2.44932824361262,7.55136500207432,2.24652315749625,8.95767268926669,4.27195084001298,7.17563731262219,5.41760950049823,7.60262305467525,5.71065137543562,5.25600174582252,2.78223916673012,5.71158967342999,3.28088409264213,3.25261429068955,5.38342425703097,7.23226333260348,4.98581006315169,4.68857470798653,2.10050431081698,8.16283181478871,3.63517090349334,2.74792494812799,3.46436064819205,1.91205813567672,1.57363802208827,4.92085049945487,3.30427796117408,4.88380769104313,6.29745337337117,8.50780805999829,9.03632668899657,7.94544417740239,3.43878927821601,4.22351843708045,7.95679657862874,5.62271589460871,7.9258796094101,1.82946842852481,5.08647181537335,3.04359229604356,7.3084720086604,5.69166782096825,6.16988509050344,9.34919174137029,2.65238427833685,5.29292842297958,8.69669594268343,6.78744506392809
20,6.48591681401736,2.45136874235202,5.26405388069308,1.73457290843849,9.00029803201945,3.12512333824189,4.8707523558922,4.41712059473377,7.68979310800699,5.96546984098496,7.01851221133468,5.73350875243969,3.92781048964383,1.54358285801162,1.87400470005401,4.57833523754927,8.72932595158627,8.71693689743193,4.87229151426436,2.77911419816671,5.4540640594456,3.75310880999108,5.22752741969783,3.5808920600268,2.37215579014794,4.35920576124412,4.10834182026566,7.90446875837403,3.21329009686888,1.90645361097226,3.12813518226948,2.92374007572693,7.61003223315882,6.80169252853237,3.63665855059048,5.53810546170643,5.86991085850995,5.68136549572493,5.33022302341507,5.25205676515265,5.79200628541921,3.3738861604195,0.939657223321626,1.65529712683393,12.0034660896013,4.87205779235773,3.17703372668031,5.32479153887768,2.29659937814579,3.85060177896085,2.62970960042059,3.14317974182414,5.32909923337975,3.25776177950555,7.61603238806144,2.63724128790197,8.85030945746834,4.21983010709592,7.5398975483918,5.3735589177194,6.94185282790845,5.32805767566595,6.30762330297974,2.62412284887701,6.29650978659447,2.52403862157031,3.02449119929214,4.88709168216367,7.88141720236122,4.91539982311942,4.50334641722524,2.56919879440028,8.44663354751742,4.41335124402003,3.21266336653279,3.17733465494824,2.459886165347,1.41662968746262,5.06518646473432,3.10228990922796,5.14578165375374,6.98200960777887,7.84970259864356,9.66698921321385,8.04581517759502,4.23743981931568,4.24171372478265,8.67721475501483,6.20640931380386,7.59862393359857,2.27710767136389,5.0940319205775,3.35296137262891,8.00277556715937,5.59180678964536,6.19605669905893,8.70169013647324,2.28406404991529,5.43093012416344,8.77753530985765,7.38104871676037
21,6.44095901795697,2.05830798404685,5.24625793992819,2.19106025574484,8.8440464994755,2.56891835112892,5.13263381745519,3.87714578765204,8.24487781468071,5.86368879995495,7.27928229907195,5.52359092631988,3.36064686771945,1.59700697453158,1.89661204727622,3.99785267901255,8.01544716442497,7.694825550087,4.92012194574936,2.97270809661908,5.19515440728761,4.2328846241477,5.05887053682192,3.48655427243687,2.12190830147577,4.11850240503529,3.59329830507323,8.27120095244644,3.37536961349011,2.75528282335869,2.79756874440611,3.31167120908609,8.00541475256773,7.50910933688416,3.91789898961939,5.40964180311973,5.46695098012458,5.65188101200298,5.69149147783006,5.83261317306019,6.01886496714402,3.84858365867322,0.91763132871441,2.01764894256863,11.6033983770929,4.91790492924776,3.19761548346687,4.89856872818746,3.27989440250364,4.00174868644713,2.95118517233245,3.59018983163929,5.09761520654765,3.74883866469796,7.89171947991545,2.89683401587502,8.90038774808567,4.05708702670809,8.11064788594413,5.53564342437944,6.16142184584342,5.29195616012304,6.7260866480615,2.90115391738089,6.4832046697182,2.25583097390938,2.77958204116445,4.64498586266346,8.2641114085713,5.1898460609791,4.25725723300846,3.26880532098883,8.7565573260714,5.02530367445441,4.12921289871449,2.69620487779572,2.9496599448601,1.89680727635403,4.95347882087885,3.02195801390134,5.45658599952199,7.73416572532093,7.02571278151448,9.968235494899,8.41894106612093,4.34775601054558,3.94030686622049,8.50955877823734,6.19255211309453,7.39576662159868,2.12671596284054,5.38690857149999,3.95355526445949,8.46844934956461,5.6771844855797,6.25531692217889,7.9946381777277,1.78383555870771,5.41684663155382,8.55705357032152,7.02342937997988
22,5.72862316323385,2.02616307802494,5.65053752791832,2.33650515030431,8.60554477375492,1.95756525415734,5.88725506300583,3.38679147398483,7.96011675586709,6.00831785590567,7.97247313841926,5.35759922597128,2.74174380192626,1.38920311866584,2.19466469476395,4.0265110748266,7.36064681018791,6.51714396695031,4.92401677640688,2.98368575087184,4.53503813312148,5.00179524206357,5.34371530408758,4.14765028591048,2.23052089829953,3.68564823126969,3.43190502948129,8.62075939906023,3.59480916851319,3.01725040553407,3.00196596138141,3.50905079523317,8.17402404471289,8.36437331669452,3.66428879239295,4.6235298297158,5.07968019443493,5.69249113401339,6.05809184710466,5.8521504514547,6.02875839981747,4.24677378332803,0.560510350928358,2.16319980449792,11.3197629343191,4.40783773435869,4.23742413561799,5.20322626654653,3.46316945733332,3.92732791838107,3.32365857096617,4.26767592732962,4.62528971125644,4.75239704967686,8.17051873355949,2.74520950596556,8.60816615854362,4.31594153503973,9.16784622234872,5.79030971110497,6.00370677277878,5.34140724839367,6.59935262048393,2.74285760348666,6.81924897792449,1.9188703611192,2.81650703844641,4.46794172184845,7.91770290782999,4.49246354624864,4.8079557112224,4.6618028230877,8.17047725091805,5.53244246735447,5.14211828948043,3.1573677076834,3.68880987555521,2.44036078177537,5.19277058399684,3.11320098803579,5.0149785218954,7.67460736221666,6.26314857251996,9.94717060514721,8.59822271966377,4.81122876578778,3.48826371307711,8.95820072722293,6.5766378844355,7.60927967983607,1.45492875450408,5.56710150892109,4.59311965877131,8.56694840815908,5.63299188547765,6.26723413865113,7.4136000186253,1.91472770941178,5.42699172689164,8.01030955431253,7.06686034254288
23,5.47573145223358,1.81442651710839,6.03854523814069,2.6488475020873,7.93794144360194,1.17000442829027,6.21585862393304,3.06206740953013,7.85116420105624,5.71212091998742,8.76054451963414,5.19242613294753,2.35394714574215,1.59963115280431,2.67614560180006,3.83723295501559,6.59898316383858,5.63361480392652,5.04088422337412,3.28993181014256,3.38942389060328,5.69308290988085,5.0310619093109,4.77372767640091,2.77072533749749,3.62649486860518,2.90272894191676,8.50332105683093,3.7066549479781,3.79424123943465,3.09682186200982,4.09488131414788,8.16470451854484,8.16866193159685,3.58568508243081,4.25951439000089,5.06770349721298,6.03769256256879,6.73034765616709,6.28971685132169,5.68426141944518,4.29810984044222,0.52676105556193,2.30766496870264,11.2259810741215,5.21230695602213,5.20317039772186,5.08523850823361,3.17260483369472,3.68433351094957,3.24684076759748,4.66390914946329,4.46346814696769,5.55358944529619,8.61615640186127,3.36190469012008,8.37761085432988,4.17486760159771,9.19897163624787,6.37103707088587,6.17847212280772,5.50775656404694,6.33734832659035,3.31943151038837,6.63438182984735,2.42301221912471,2.96773079041208,5.26476410410405,7.62484294484842,4.08203702701079,4.23754568312346,5.29192257434275,7.60970930490486,5.66442080404906,5.73745869250452,3.38337655045215,3.80877094014231,3.06710777948149,4.83593319082053,3.84966574971463,4.90643873526794,7.68574280829001,5.54060307123828,9.77513603393277,8.87635308933448,4.72374395658745,3.48462412247384,8.58734212682701,6.91317461938826,7.60882557543924,2.07146222161533,5.1690005548976,4.88697254715107,8.31210613789067,6.47420299337633,6.47971027007251,6.92220759950535,1.72539610295532,5.4014782168162,7.49113895071209,6.66072598232218
24,4.99961875099079,2.09853986996752,6.41749523991724,2.5399354304194,7.41610130626752,1.16112575262587,6.52415983722598,2.86428930926836,8.14611242208696,5.9542120572234,9.06571178012355,5.13355621796563,1.86394880813534,2.25195936565647,3.12992215411378,4.22705841849592,6.24522978808787,5.03781462761558,4.91282243467192,3.26949512283562,2.08339959935777,5.87707098854198,5.21808866069965,4.94975281391323,3.24391139919182,3.49106470388145,2.9922749901097,8.76740195354155,4.16904946528773,4.20427903364451,3.61909600186179,4.47784079281672,8.03467026964993,8.39734482929508,3.91203130661032,3.85614055281155,5.53439810947139,5.58768044305129,6.79207135816309,6.41031237584668,5.63733749809022,3.7650385975884,0.867688537368053,2.35723460487788,10.9560427462752,5.77086618651032,5.54258105176397,5.05138585284208,2.7579498230071,3.8215845846512,3.65378462511266,4.58725143559283,4.9103547206883,6.13593832255233,8.37704782758716,3.52492443750605,8.7889181949949,3.66164808659516,9.6226589740265,6.97624938084759,6.64777334740889,5.68206955832065,5.88354360170286,3.68039303533646,6.50973252209828,2.93163819630606,3.25633104483937,5.55494413379467,7.40615463084918,4.4414774103407,4.47690329077631,4.86069297038844,7.62956171321926,5.49366669151952,6.25034797570517,4.03724021976816,3.50915164345995,3.48396781978636,4.26660909090536,3.94218603947758,4.14221382439022,7.70281237394537,5.13523089604752,9.10405631827325,9.42958405232882,5.01924285956251,3.05498754134425,8.24539838801073,6.59378856056877,7.49797348395027,1.75132979808264,4.44825816912753,5.32009892939665,7.18434311428614,6.68212446850514,6.16460366765141,6.83037985680962,2.95923224690045,5.54748145652321,7.23679908565142,6.43180181990281
